UserID,Product,Quantity,Date,Category,Price,Palabra_Clave,Supermercado,ProductID,ClaveID
1047,Queso Rallado La Quesera X 100 G.,1,2023-10-02,Frescos,$4850,Queso,Carrefour,3229,58
1195,Té En Saquitos Surtido Frutal Saint Gottard X 20 Un.,2,2023-12-17,Almacen,$1575,Té,Jumbo,87,68
1392,Budín Limón De Semillas De Amapola 100 Ducados X 300 G.,2,2023-07-14,Almacen,$1800,Budín,Jumbo,276,137
1841,Cerveza Honey Antares X 473 Cc.,3,2023-08-09,Bebidas,$3250,Cerveza,La Anónima,2594,4
1235,Turrón De Maní Namur X 25 G.,2,2023-07-09,Almacen,$330,Turrón,Jumbo,1238,356
1476,Medallón Crispy Proteína Vegetal Napolitana X 2 Un. Not Chicken X 240 G.,2,2023-11-26,Congelados,$5300,Medallón,La Anónima,2572,32
1535,Harina De Maíz Prestopronta Espinaca A La Crema X 250 G.,3,2023-03-12,Almacen,$50,Harina,Jumbo,2137,29
1759,"Desinfectante Multi Superficies Dettol Lav. Lysol X 1,8 Lt.",3,2023-06-03,Limpieza,$2100,Desinfectante,La Anónima,5929,286
1905,Silicona Aerosol Fragancia Rally Silisur X 440 Cc.,2,2023-03-01,Hogar,$4600,Silicona,Carrefour,718,265
1315,Shampoo Crema Balance Hidratante Sedal X 190 Cc.,2,2023-01-23,Perfumeria,$6475,Shampoo,Carrefour,5930,43
1908,Jugo Sabor Multifruta Tetra Tutti X 200 Cc.,3,2023-11-08,Bebidas,$2225,Jugo,Carrefour,5931,106
1799,Toalla Higiã©Nica Normal Con Alas Adapt Plus Suav Siempre Libre X 16 Un.,2,2023-11-27,Perfumeria,$4650,Toalla,Carrefour,5932,126
1913,"Amargo Pomelo Rosado Tres Torres X 1,5 Lt.",3,2023-03-02,Bebidas,$11800,Amargo,La Anónima,5933,127
1321,Té En Saquitos Saint Gottard Frutos Del Bosque X 20 Un.,1,2023-06-10,Almacen,$1845,Té,Jumbo,4837,68
1614,Sorrentinos Jamón Y Muzzarella La Salteña X 300 G.,2,2023-01-15,Frescos,$1278,Sorrentinos,Carrefour,4422,144
1377,Aritos De Arroz Sabor Crema C/Cebolla Dos Hermanos X 80 G.,1,2023-01-17,Almacen,$7595,Aritos,La Anónima,2869,390
1507,Antitranspirante Roll On Hinds Intrahidratante Soft X 60 G.,2,2023-07-12,Perfumeria,$3120,Antitranspirante,La Anónima,268,57
1575,Pastillas De Goma Ositos Mogul X 30 G.,1,2023-06-11,Almacen,$2150,Pastillas,La Anónima,2769,80
1247,Baño De Repostería Con Leche Georgalos X 150 G.,1,2023-02-28,Almacen,$1360,Baño,Jumbo,282,109
1783,Perfume Para Auto Lavander Fields Revy X 1 Un.,3,2023-05-26,Hogar,$34565,Perfume,Carrefour,1315,49
1186,Te Común Lv Nat Intenso La Virginia X 100 Un.,3,2023-09-23,Almacen,$2876,Te,Carrefour,837,224
1294,Bebida Energizante Speed X 269 Cc.,1,2023-02-24,Bebidas,$2500,Bebida,Carrefour,1908,70
1604,Crema Peinar Restauración Pantene X 300 Cc.,1,2023-06-11,Perfumeria,$4350,Crema,La Anónima,306,11
1097,Polvo Para Preparar Brownies Águila X 425 G.,3,2023-10-24,Almacen,$1847,Polvo,Carrefour,5032,51
1521,Juego De Sartenes 2 Piezas Cocina & Bazar X 1 Un.,3,2023-09-16,Hogar,$3599,Juego,La Anónima,5934,268
1312,Huevos Frescos Color De Gallinas Libres Carnave X 6 Un.,3,2023-09-02,Frescos,$5500,Huevos,Jumbo,5935,710
1555,Agua Desmineralizada Merlín X 5 Lt.,2,2023-03-16,Hogar,$919,Agua,Jumbo,317,18
1369,Te Verde Sabor Cereza Y Frambuesa Saint Gottard X 20 Un.,1,2023-06-22,Almacen,$3200,Te,Carrefour,3935,224
1063,Toallitas Húmedas Q Soft X 40 Un.,2,2023-10-06,Perfumeria,$4750,Toallitas,Carrefour,5936,289
1687,Dulce De Leche Colonial La Serenísima X 250 G.,3,2023-01-02,Frescos,$2680,Dulce,Carrefour,135,99
1714,Galletitas De Arroz Crackeadas Gallo Snacks X 100 G.,1,2023-04-15,Almacen,$1900,Galletitas,Jumbo,4290,21
1257,Lata Frizzé Lima X 473 Cc.,1,2023-05-06,Bebidas,$5800,Lata,Carrefour,5149,570
1730,Kit Cristal Y Brite Liner Bic X 4 Un.,1,2023-02-19,Hogar,$3295,Kit,La Anónima,5937,116
1661,Cheddar Sauce Kansas X 400 G.,3,2023-09-09,Almacen,$1100,Cheddar,Carrefour,5938,711
1041,Almidón De Maíz Chango X 500 G.,1,2023-07-02,Almacen,$1250,Almidón,Carrefour,3405,546
1510,Clips Niquelados 37 Mm N5 Ezco X 1 Un.,1,2023-08-26,Hogar,$2300,Clips,Jumbo,5626,468
1967,Chocolate Amargo 60 % Cacao Bonafide X 100 G.,3,2023-06-24,Almacen,$1900,Chocolate,Jumbo,5939,44
1242,Formula Láctea En Polvo Etapa 4 Vital X 1 Kg.,2,2023-08-26,Almacen,$3850,Formula,Carrefour,5060,187
1044,Cepillo Dental Infantil Trolls Gum X 2 Un.,2,2023-05-22,Perfumeria,$6050,Cepillo,La Anónima,5940,23
1156,Vino Tinto Reserva Canciller Malbec X 750 Cc.,1,2023-07-20,Bebidas,$3435,Vino,Jumbo,3322,16
1485,Cerveza Rubia Lata Andes Origen X 710 Cc.,3,2023-11-14,Bebidas,$1700,Cerveza,Jumbo,3756,4
1632,Suavizante Concentrado Flores De Verano Botella Downy X 500 Cc.,3,2023-11-23,Limpieza,$2850,Suavizante,Jumbo,1408,63
1315,Chupetín Trompito Tutti Fruta Mr. Pops X 5O Un.,2,2023-01-13,Almacen,$880,Chupetín,Jumbo,2985,135
1285,Rollo Cocina Sussex Maxirollo 3 Un. X 100 Paños,3,2023-02-22,Limpieza,$50,Rollo,Carrefour,5941,306
1458,Cepillo Dental Classic311 Gum X 2 Un.,2,2023-02-11,Perfumeria,$9850,Cepillo,Jumbo,5942,23
1280,Mayonesa Natura Doy Pack X 1 Lt.,1,2023-09-20,Almacen,$1400,Mayonesa,Jumbo,4637,203
1692,Galletitas Rellenas Amor X 110 G.,3,2023-05-26,Almacen,$800,Galletitas,La Anónima,5768,21
1957,Plastilina Estuche Alba X 10 Un.,3,2023-07-14,Hogar,$2250,Plastilina,La Anónima,1317,371
1007,Galletitas Clasicas Con Miel  Melitas X 159 G.,3,2023-01-05,Almacen,$1132,Galletitas,La Anónima,5337,21
1421,Vino Blanco Dulce Cosecha Tardia X 750 Cc.,2,2023-05-19,Bebidas,$4699,Vino,Jumbo,3085,16
1079,Secador Plástico/Goma Haragán N. 40 X 1 Un.,2,2023-10-23,Limpieza,$5400,Secador,Jumbo,3778,121
1834,"Amargo Terma Citrus Pet X 1,35 Lt.",3,2023-02-13,Bebidas,$4725,Amargo,La Anónima,5943,127
1367,Acondicionador Hialurónico Y Vitamina A Sedal X 650 Cc.,3,2023-04-15,Perfumeria,$1339,Acondicionador,Jumbo,1604,10
1606,Capellettis Lucchettinis Espinaca-Queso Lucchetti X 500 G.,1,2023-05-12,Almacen,$1720,Capellettis,Carrefour,8,8
1893,Granola Tropical Fruit Go Natural X 290 G.,3,2023-06-28,Almacen,$760,Granola,Jumbo,1470,86
1598,Limpiador Mult. Citronella Rinde 5L Multimax X 150 Cc.,2,2023-08-24,Limpieza,$2889,Limpiador,Carrefour,1327,27
1551,"Gaseosa Cola Suave Cunnington X 2,25 Lt.",2,2023-01-04,Bebidas,$1400,Gaseosa,Carrefour,5944,146
1103,Cerveza Grolsch Pack X 6 Latas De 473 Cc.,1,2023-09-02,Bebidas,$1150,Cerveza,La Anónima,518,4
1632,Discos De Desbaste Metal Stanley X 1 Un.,2,2023-07-12,Hogar,$2665,Discos,La Anónima,5945,415
1763,Crema Para Peinar Hialurónico Sedal X 300 Cc.,3,2023-08-09,Perfumeria,$15650,Crema,Jumbo,5629,11
1572,Jabon Polvo Ecolavado Be Ala X 800 G.,3,2023-08-08,Limpieza,$3550,Jabon,Jumbo,5946,115
1904,Capelettinis Verdura Giacomo X 250 G.,3,2023-02-22,Almacen,$20,Capelettinis,Carrefour,5947,131
1606,Postre Sabor Chocolate La Serenísima Clásico X 95 G.,3,2023-08-14,Frescos,$3219,Postre,La Anónima,5195,77
1599,Adhesivo En Barra Blister Chico Volibarra X 10 G.,1,2023-06-21,Hogar,$1725,Adhesivo,La Anónima,4342,103
1580,Acondicionador Bomba Argán Sedal X 190 Cc.,1,2023-02-03,Perfumeria,$4485,Acondicionador,Carrefour,4785,10
1391,Salamín Picado Grueso Cagnoli X 130 G.,3,2023-02-09,Frescos,$5350,Salamín,La Anónima,3433,323
1550,Coloración Castaño Claro Ceniza T5.1 Excellence X 1 Un.,2,2023-02-26,Perfumeria,$15650,Coloración,Jumbo,5926,6
1744,Alfajor Chocolate Blanco 3.0 Bagley X 73 G.,1,2023-12-15,Almacen,$1205,Alfajor,Carrefour,1146,42
1851,Vino Blanco Chardonnay Santa Julia X 750 Cc.,2,2023-12-27,Bebidas,$4350,Vino,La Anónima,5948,16
1924,Antitranspirante Aerosol Clinical Clean Rexona X 150 Cc.,2,2023-05-15,Perfumeria,$2550,Antitranspirante,Jumbo,5949,57
1208,"Galletitas Dulces C/ Avena, Coco Y Chips Sabores De La Vida X 186 G.",1,2023-11-13,Almacen,$4230,Galletitas,Carrefour,5950,21
1190,Tampones Súper Visiv X 8 Un.,1,2023-09-27,Perfumeria,$50,Tampones,Carrefour,4118,448
1935,Vinagre De Alcohol Mediterraneo Favinco X 1 Lt.,3,2023-01-15,Almacen,$1569,Vinagre,Carrefour,3633,65
1346,Cafe En Capsulas Cappuccino La Virginia X 8 Un.,3,2023-12-09,Almacen,$1870,Cafe,Jumbo,2393,79
1981,Obleas Cubo Kids Vainilla La Anónima X 100 G.,1,2023-01-10,Almacen,$20,Obleas,La Anónima,1729,169
1846,Vino Tinto Malbec Aime X 750 Cc.,2,2023-12-14,Bebidas,$20,Vino,Carrefour,498,16
1998,Copa Postre Barroco Wheaton X 1 Un.,1,2023-05-16,Hogar,$2605,Copa,La Anónima,3799,60
1104,Alcohol Puro La Anónima X 1 Lt.,2,2023-10-26,Perfumeria,$4025,Alcohol,Carrefour,553,228
1405,Paella De Mariscos Artesanos Del Mar X 450 G.,1,2023-03-01,Congelados,$9550,Paella,La Anónima,5951,602
1980,Miel De Abejas Best Pote X 500 G.,3,2023-08-20,Almacen,$759,Miel,La Anónima,5952,195
1193,Acondicionador Kera Antifrizz St Tresemmé X 250 Cc.,1,2023-08-20,Perfumeria,$4605,Acondicionador,Jumbo,587,10
1454,Super Acondicionador Dove 1 Minuto - Factor Nutrición 80 X 170 Ml.,1,2023-10-27,Perfumeria,$4850,Super,Carrefour,3627,501
1013,Salsa Soja Teriyaki Con Torrontés Pampa Gourmet X 285 G.,1,2023-05-23,Almacen,$4900,Salsa,La Anónima,3919,30
1813,Puerro (Kg),2,2023-09-15,Frutas-Y-Verduras,$2990,Puerro,Carrefour,2089,464
1258,Queso Crema  Patagonia Reducido Tonadita X 300 G.,1,2023-10-07,Frescos,$26850,Queso,Jumbo,1589,58
1493,Crema Para Peinar Antifrizz Leave In Tresemme X 200 Cc.,3,2023-02-28,Perfumeria,$3835,Crema,La Anónima,5953,11
1488,Azúcar Rubio Mascabo Ledesma X 800 G.,2,2023-02-05,Almacen,$1845,Azúcar,Carrefour,194,89
1910,Mini Galletitas Con Chisps De Choco Toddy X 50 G.,3,2023-07-17,Almacen,$830,Mini,Carrefour,4243,490
1826,Loción Infantil Coqueterías X 80 Cc.,2,2023-06-27,Perfumeria,$6329,Loción,Carrefour,4419,349
1537,Mezcla Para Chimichurri Dos Anclas X 20 G.,3,2023-07-21,Almacen,$1209,Mezcla,Carrefour,5954,393
1314,Vino Blanco Lacrado Don Valentin X 750 Cc.,1,2023-01-05,Bebidas,$3119,Vino,Carrefour,3545,16
1788,Papa X Kg.,1,2023-01-28,Frutas-Y-Verduras,$690,Papa,Carrefour,699,260
1485,Yogur Parcialmente Descremado Vainilla Sachet Ilolay X 900 G.,3,2023-07-14,Frescos,$2700,Yogur,Jumbo,5955,45
1794,Ades Frutas Tropicales Multi10 X 200 Cc.,2,2023-05-23,Bebidas,$2600,Ades,Carrefour,5956,618
1240,Acondicionador Head Shoulders Protección Caída X 300 Cc.,2,2023-05-14,Perfumeria,$4100,Acondicionador,La Anónima,5957,10
1457,Desodorante Para Auto Ball Match 1 X 1 Un.,3,2023-11-03,Hogar,$2839,Desodorante,Carrefour,3010,82
1878,Cuaderno Tapa Dura Rayado Azul La Anónima X 1 Un.,2,2023-10-27,Hogar,$1505,Cuaderno,Carrefour,1963,19
1137,Arrollado De Carne De Cerdo Feteado Lazzarano X 160 G.,2,2023-12-23,Frescos,$3200,Arrollado,Jumbo,4762,663
1788,Postre Sabor Crema Americana Danette X 95 G.,2,2023-02-17,Frescos,$3926,Postre,Carrefour,5958,77
1369,Medallones De Carne Vacuna X 4 Un. La Blanca X 276 Gr.,3,2023-08-18,Congelados,$4275,Medallones,La Anónima,5959,124
1373,Rejilla Auto Doble 40 Cm X 50 Cm Mr. Trapo X 1 Un.,2,2023-02-25,Limpieza,$1750,Rejilla,La Anónima,4985,98
1612,Crema Corporal Hidratación Express Normal 5 En 1 Nivea X 400 Un.,1,2023-11-28,Perfumeria,$860,Crema,Jumbo,5477,11
1966,Galletitas Con Chips Darks Gaona X 172 G.,2,2023-11-14,Almacen,$1550,Galletitas,La Anónima,5960,21
1866,Sartén Loreto 22 Cm Tramontina X 1 Un.,2,2023-05-02,Hogar,$476,Sartén,La Anónima,2353,246
1326,Galletitas Sabor Frutilla Sin Tacc Smams X 105 G.,2,2023-05-02,Almacen,$20,Galletitas,Jumbo,1369,21
1707,Tomate Perita Entero La Anónima X 400 G.,1,2023-04-03,Almacen,$1199,Tomate,Carrefour,41,37
1966,Tomate Cherry (Kg),1,2023-12-10,Frutas-Y-Verduras,$2290,Tomate,La Anónima,5961,37
1557,Dulce De Frutos Rojos Dietético Cabaña Mico X 380 G.,1,2023-04-19,Almacen,$5850,Dulce,Jumbo,5686,99
1162,Cuchillo Mesa Acero Inoxidable Toronto Simonaggio X 3 Un.,2,2023-11-27,Hogar,$7245,Cuchillo,Carrefour,5962,256
1342,Desodorante Para Inodoro Canasta Poett Varias Fragancias X 55 G.,1,2023-08-11,Limpieza,$4400,Desodorante,Carrefour,3806,82
1629,Shampoo Hialurã³Nico Pure Elvive X 200 Cc.,1,2023-08-23,Perfumeria,$539,Shampoo,Jumbo,2907,43
1945,Block Dibujo N5 Blanco Luma X 20 Un.,2,2023-04-12,Hogar,$1689,Block,La Anónima,5227,320
1502,Crema Depilatoria Pieles Sensibles Veet X 100 Cc.,2,2023-04-22,Perfumeria,$2225,Crema,Jumbo,5963,11
1604,Galletitas Mini Vainilla Rellena Frutilla Polvorita X 81 G.,2,2023-12-22,Almacen,$2850,Galletitas,Jumbo,5391,21
1386,Jabón De Tocador Dove Leche De Coco 90 G.,1,2023-08-04,Perfumeria,$1955,Jabón,Carrefour,5964,1
1407,Sartén Loreto 28 Cm Tramontina X 1 Un.,2,2023-04-04,Hogar,$725,Sartén,La Anónima,635,246
1915,Crema De Leche Tonadita X 200 Cc.,2,2023-04-21,Frescos,$1427,Crema,Jumbo,2591,11
1208,Enjuague Bucal Colgate Plax Rojo 500 X 350 Cc,3,2023-08-02,Perfumeria,$5100,Enjuague,Jumbo,2028,201
1327,Galletitas Mini Chocolate Rellena Vainilla Polvorita X 152 G.,1,2023-12-25,Almacen,$940,Galletitas,Jumbo,2854,21
1898,Pan Para Panchos Artesano Papa X 6 Un. Bimbo X 240 G.,2,2023-06-03,Frescos,$3350,Pan,La Anónima,2053,73
1451,Preservativo Maxx Texturado X 6 Un.,3,2023-03-03,Perfumeria,$2349,Preservativo,Carrefour,5965,497
1441,Canopla Doble Cierre Keyroad,1,2023-08-03,Hogar,$7890,Canopla,La Anónima,5058,112
1831,Repuesto Aromatizador Ambiente Limón X 2 U Glade Toque X 9 Cc.,3,2023-10-18,Limpieza,$2719,Repuesto,Jumbo,5966,140
1936,Carré Con Hueso Congelado,2,2023-10-28,Carnes-Y-Pescados,$4699,Carré,Carrefour,5967,712
1038,Huevo Color Maple Carnave X 30 Un.,1,2023-07-27,Frescos,$70,Huevo,Carrefour,5968,159
1458,Alicate Mini Punta Chata 4 1/2 Silver Shadow X 1 Un.,3,2023-01-09,Hogar,$7600,Alicate,Carrefour,5969,151
1993,Velón Aromático De Soja Mango-Maracuyá Iluminarte X 1 Un.,1,2023-12-21,Hogar,$1599,Velón,Carrefour,5970,488
1884,Flan Sabor Vainilla Fortificado Flan Sabor Serenito X 95 G.,2,2023-01-05,Frescos,$2644,Flan,La Anónima,1523,272
1775,Difusor Aromático Coco&Vainilla Organic X 120 Cc.,1,2023-04-15,Hogar,$7550,Difusor,La Anónima,2032,397
1217,Dulce De Batata Arcor A La Vainilla X 500 G.,2,2023-09-03,Almacen,$20,Dulce,Jumbo,4622,99
1905,Yerba Mate C/Palo De Monte La Merced X 500 G.,3,2023-09-25,Almacen,$6350,Yerba,Jumbo,3932,118
1545,Vino Tinto Cabernet Sauvignon Esmeralda X 750 Cc.,1,2023-01-06,Bebidas,$1084,Vino,Jumbo,2523,16
1808,Leche Descremada Larga Vida La Serenísima Cero Lactosa 1 L.,2,2023-06-01,Lacteos-Y-Productos-Frescos,$1649,Leche,Carrefour,5971,52
1074,Arvejas Congeladas Green Life X 350 G.,2,2023-07-27,Congelados,$9720,Arvejas,Jumbo,943,249
1679,Saborizador + Bolsa Albahaca Y Ajo Alicante X 30 G.,1,2023-01-14,Almacen,$1575,Saborizador,Jumbo,3408,442
1062,Galletitas Tapitas Para Alfajor Fantoche X 350 G.,1,2023-12-25,Almacen,$2555,Galletitas,La Anónima,4815,21
1031,Yerba Mate C/ Palo Tradicional Piporé X 1 Kg.,2,2023-02-06,Almacen,$1432,Yerba,Jumbo,2596,118
1341,Escobilla Con Deposito Salzano X 1 Un.,2,2023-01-20,Limpieza,$10655,Escobilla,La Anónima,5972,367
1362,Vino Tinto Finca Magnolia Malbec X 750 Cc.,1,2023-04-07,Vinos-Finos,$3550,Vino,Jumbo,962,16
1744,Jugo De Manzana Verde Pura Frutta 100% Exprimido X 1 Lt.,3,2023-10-03,Frescos,$1950,Jugo,Carrefour,3648,106
1542,Milanesas Grandes De Soja X 4 Un. Lucchetti X 560 G.,1,2023-10-17,Congelados,$8450,Milanesas,La Anónima,514,88
1774,Zapallo Anco (Kg),3,2023-06-01,Frutas-Y-Verduras,$1269,Zapallo,La Anónima,1416,383
1387,Budín Vainilla Con Dulce De Leche La Anónima X 250 G.,1,2023-12-26,Almacen,$1950,Budín,Jumbo,5603,137
1299,Acondicionador Brillo Extremo Capilatis X 420 Cc.,1,2023-09-20,Perfumeria,$3900,Acondicionador,La Anónima,592,10
1902,Agua Lavandina Común Odex X 2 Lt.,2,2023-11-15,Limpieza,$4750,Agua,Carrefour,2064,18
1848,Chimichurri 51 X 25 G.,3,2023-03-26,Almacen,$1309,Chimichurri,Carrefour,4167,424
1215,Vino Blanco White Blend De Sangre Luigi Bosca X 750 Cc.,1,2023-07-17,Bebidas,$54075,Vino,Carrefour,5973,16
1218,Café Torrado Molido La Anónima X 250 G.,3,2023-02-12,Almacen,$2979,Café,Jumbo,875,40
1983,Antihumedad Max + Repuesto Lavanda Aire Pur X 1 Un.,2,2023-01-04,Limpieza,$4850,Antihumedad,Carrefour,1154,341
1903,Gel De Limpieza Facial Deep Clean Intensive Neutrogena X 150 G.,1,2023-05-03,Perfumeria,$9600,Gel,Jumbo,249,41
1166,Pila Alcalina Aa Grundig X 4 Un.,3,2023-03-27,Hogar,$33715,Pila,Carrefour,656,251
1753,Antitranspirante Barra Clinical Light Secret X 45 G.,2,2023-01-04,Perfumeria,$14750,Antitranspirante,Jumbo,5974,57
1119,Café Molido Torrado La Anónima X 500 G.,3,2023-05-07,Almacen,$1650,Café,Jumbo,867,40
1134,Fideos Tirabuzón Fort Favorita X 500 G.,1,2023-07-13,Almacen,$1100,Fideos,La Anónima,5975,53
1862,Desodorante De Ambiente Aerosol Música En Primavera Poett X 360 Cc.,1,2023-03-28,Limpieza,$1800,Desodorante,Jumbo,4778,82
1371,Mayonesa Doy Pack Menoyo X 100 Cc.,2,2023-02-07,Almacen,$1850,Mayonesa,Jumbo,5976,203
1163,Regla 30 Cm. La Anónima X1 Un.,2,2023-08-07,Hogar,$94085,Regla,La Anónima,4898,318
1331,Matambre Congelado Delipork (Kg),2,2023-06-27,Carniceria,$9649,Matambre,Jumbo,5495,234
1699,Caramelos Alka Cereza X 200 G.,3,2023-09-07,Almacen,$6335,Caramelos,La Anónima,4237,96
1787,Polvo Para Preparar Jugo Rinde2 Manzana X 13 G.,2,2023-01-27,Bebidas,$320,Polvo,Jumbo,2383,51
1855,Enjuague Bucal Cool Mint Listerine X 250 Cc.,1,2023-11-02,Perfumeria,$10855,Enjuague,Carrefour,5977,201
1154,Vino Blanco Dulce Cosecha Tardia X 750 Cc.,3,2023-04-13,Bebidas,$4699,Vino,Jumbo,3085,16
1461,Caldo De Verduras Balance Knorr X 114 G.,3,2023-04-02,Almacen,$2969,Caldo,La Anónima,5978,2
1995,Oblea Rellena Con Avellana Kinder Bueno X 43 G.,1,2023-09-11,Almacen,$2650,Oblea,Carrefour,1842,244
1192,"Aceite De Girasol Plus Cocinero X 1,5 Lt.",2,2023-01-27,Almacen,$1900,Aceite,La Anónima,1628,26
1743,Yerba Mate Compuesta Con Hierbas Playadito X 500 G.,2,2023-08-16,Almacen,$2950,Yerba,Jumbo,748,118
1359,Relleno Untable Cofler Block X 290 G.,1,2023-08-08,Almacen,$3165,Relleno,Jumbo,5979,337
1413,Tratamiento Nocturno Colágeno Pantene X 15 Cc.,1,2023-06-07,Perfumeria,$3750,Tratamiento,La Anónima,5810,202
1924,Lustramuebles Aerosol Renueva Madera Blem X 360 Cc.,1,2023-08-19,Limpieza,$8900,Lustramuebles,Jumbo,5980,155
1138,Edulcorante 0 Calorias Sucra Sobres Tuy X 50 Un.,2,2023-01-01,Almacen,$840,Edulcorante,Jumbo,5981,520
1049,Cuadro B&W 20 X 30 Cm. Tierra Nativa X 1 Un.,2,2023-08-01,Hogar,$2599,Cuadro,La Anónima,2219,475
1084,Insecticida Aerosol Mmm Max Raid X 360 Cc.,3,2023-10-23,Limpieza,$5600,Insecticida,Jumbo,4918,242
1443,Jabón En Pan Coco Ecolavado X 2 Un. Ala X 400 G.,3,2023-01-03,Limpieza,$2700,Jabón,La Anónima,5982,1
1806,Aceite De Girasol Cocinero X 900 Cc.,3,2023-03-02,Almacen,$1415,Aceite,La Anónima,744,26
1610,Dulce De Leche Clásico Manfrey X 250 G.,1,2023-11-09,Frescos,$1550,Dulce,La Anónima,4291,99
1385,Jabón De Tocador Palmolive Naturals Alga Y Almendra Dulce 3 X 90 G.,3,2023-01-23,Perfumeria,$2150,Jabón,Carrefour,5983,1
1694,Sacapuntas Maped Boogy 3 U.,3,2023-12-09,Bazar-Y-Textil,$885,Sacapuntas,Carrefour,4734,275
1621,Crema De Leche Pasteurizada Pote Ilolay X 350 Cc.,1,2023-06-27,Frescos,$1250,Crema,Carrefour,512,11
1041,Bolsas Para Residuos Best 60X90Cm Verdes X 10 Un.,2,2023-08-15,Limpieza,$711,Bolsas,Carrefour,4987,326
1201,Esmalte Para Uñas Rosegold Con Brillo Visiv X 10 G.,1,2023-10-02,Perfumeria,$3900,Esmalte,Carrefour,5984,176
1650,Quitamanchas Blanco Supremo Ayudín X 700 Ml.,2,2023-12-06,Limpieza,$1700,Quitamanchas,La Anónima,5985,74
1710,Palitos De Maíz Pehuamar X 125 G.,2,2023-08-16,Almacen,$1700,Palitos,Jumbo,5986,183
1622,Gaseosa 7 Up Light Lima Limón 1.5 L.,2,2023-12-14,Bebidas,$1297,Gaseosa,Carrefour,1212,146
1021,Duraznos En Mitades Libre De Gluten Valletano X 820 G.,1,2023-06-24,Almacen,$4650,Duraznos,Jumbo,5987,363
1379,Galletitas Crackers X5U Traviata X 540 G.,3,2023-10-14,Almacen,$3950,Galletitas,La Anónima,4907,21
1258,Cerveza Roja X 6 Un. Imperial X 473 Cc.,3,2023-10-11,Bebidas,$5750,Cerveza,Jumbo,5988,4
1740,Coloración Rubio Oscuro T6 Excellence X 1 Un.,3,2023-07-23,Perfumeria,$15650,Coloración,La Anónima,4938,6
1852,"Vinto Tinto Cabernet Sauvignon San Huberto X 1,5 Lt.",2,2023-07-01,Bebidas,$5700,Vinto,Jumbo,5989,158
1710,Esmalte Para Uñas Azul Con Brillos Visiv X 10 G.,3,2023-12-04,Perfumeria,$5915,Esmalte,Jumbo,1331,176
1877,Fideos Penne Rigate Matarazzo X 500 G.,2,2023-11-06,Almacen,$4150,Fideos,Carrefour,5990,53
1605,Comino Molido Alicante X 25 G.,1,2023-02-23,Almacen,$735,Comino,La Anónima,679,34
1458,Vino Novecento Raices Malbec Botella 750Cc X1,2,2023-12-25,Vinos-Finos,$3200,Vino,Jumbo,5991,16
1367,Fideos Multicereal C/Quinoa Fusilli Wakas X 250 G.,2,2023-08-25,Almacen,$1350,Fideos,La Anónima,3623,53
1540,Tabletas Heladas Crema Dulce De Leche X 6 Un. Freddo X 300 G.,2,2023-06-27,Congelados,$7250,Tabletas,Jumbo,5992,528
1830,Ananá En Trozos Best X 565 G.,3,2023-11-04,Almacen,$5555,Ananá,Jumbo,1342,374
1872,Galletitas Rellenas S/ Choco Black Dale X 115 G.,3,2023-05-25,Almacen,$8700,Galletitas,La Anónima,2471,21
1257,Yogur Entero Con Granola Y Chips Yogurisimo X 168 G.,3,2023-08-12,Frescos,$1600,Yogur,La Anónima,5993,45
1842,Coloraciã³N Rubio Ultra Claro Ceniza T11.1 Cor Intensa X 1 Un.,3,2023-04-20,Perfumeria,$7850,ColoraciÃ³n,Carrefour,5994,199
1554,Vino Espumante Rose Dulce Federico De Alvear X 750 Cc..,2,2023-09-03,Bebidas,$4175,Vino,Carrefour,4586,16
1110,Ultra Brillo Multiuso Original Gat Cif X 400 Cc.,2,2023-07-28,Limpieza,$7100,Ultra,La Anónima,5995,276
1179,Preservativos Control Tulipan X 6 Un.,2,2023-12-21,Perfumeria,$6800,Preservativos,La Anónima,5996,173
1172,Aromatizador Textil Citrus Aromass Air X 250 Cc.,3,2023-03-09,Limpieza,$6350,Aromatizador,Jumbo,5997,189
1037,Detergente Cif Bioactive Lima 500 Cc.,3,2023-01-26,Limpieza,$1059,Detergente,Carrefour,4776,35
1112,Tampones Super Nosotras X 8 Un.,2,2023-05-12,Perfumeria,$2700,Tampones,La Anónima,5998,448
1230,Acondicionador Equilibrante Purificante Detox Capilatis X 420 Cc.,2,2023-11-10,Perfumeria,$1750,Acondicionador,Carrefour,2865,10
1191,Set Geometria 30 Cm Keyroad 4 X Un.,3,2023-05-11,Hogar,$5625,Set,La Anónima,3377,192
1155,Pastillas De Goma Frutillas Acidas Mogul X 500 G.,1,2023-06-19,Almacen,$6765,Pastillas,La Anónima,248,80
1620,Vino Espumante Extra Brut Gambei X 750 Cc.,1,2023-06-24,Bebidas,$5139,Vino,Jumbo,2421,16
1159,Shampoo Best Manzana X 930 Cc.,3,2023-02-28,Perfumeria,$7155,Shampoo,Jumbo,5999,43
1590,Fibra Esponja Mortimer Doble Cara X 1 Un.,1,2023-08-15,Limpieza,$7315,Fibra,Carrefour,3104,372
1111,Papel Higiénico Elegante 30M .Premium X 4 Un.  12 M2,3,2023-01-18,Limpieza,$1350,Papel,Carrefour,6000,154
1021,Shampoo Elvive Reparación Total 5 X 200 Cc.,3,2023-01-08,Perfumeria,$4025,Shampoo,La Anónima,3266,43
